timestamp,PREŠERNOV TRG-PETKOVŠKOVO NABREŽJE,POGAČARJEV TRG-TRŽNICA,KONGRESNI TRG-ŠUBIČEVA ULICA,CANKARJEVA UL.-NAMA,BREG,GRUDNOVO NABREŽJE-KARLOVŠKA C.,MIKLOŠIČEV PARK,BAVARSKI DVOR,TRG OF-KOLODVORSKA UL.,MASARYKOVA DDC,VILHARJEVA CESTA,PARK NAVJE-ŽELEZNA CESTA,TRG MDB,PARKIRIŠČE NUK 2-FF,AMBROŽEV TRG,GH ŠENTPETER-NJEGOŠEVA C.,ILIRSKA ULICA,TRŽAŠKA C.-ILIRIJA,TIVOLI,STARA CERKEV,KINO ŠIŠKA,ŠPICA,BARJANSKA C.-CENTER STAREJŠIH TRNOVO,ZALOŠKA C.-GRABLOVIČEVA C.,TRŽNICA MOSTE,ROŽNA DOLINA-ŠKRABČEVA UL.,DUNAJSKA C.-PS PETROL,PLEČNIKOV STADION,DUNAJSKA C.-PS MERCATOR,LIDL - VOJKOVA CESTA,ŠPORTNI CENTER STOŽICE,KOPRSKA ULICA,MERCATOR CENTER ŠIŠKA,CITYPARK,BTC CITY/DVORANA A,BTC CITY ATLANTIS,TRNOVO,P+R BARJE,P + R DOLGI MOST,BONIFACIJA,ANTONOV TRG,BRATOVŠEVA PLOŠČAD,BS4-STOŽICE,SAVSKO NASELJE 2-LINHARTOVA CESTA,SAVSKO NASELJE 1-ŠMARTINSKA CESTA,SITULA,ŠTEPANJSKO NASELJE 1-JAKČEVA ULICA,HOFER-KAJUHOVA,BRODARJEV TRG,PREGLOV TRG,LIDL-LITIJSKA CESTA,ŽIVALSKI VRT,CESTA NA ROŽNIK,ŠMARTINSKI PARK,POLJANSKA-POTOČNIKOVA,SREDNJA FRIZERSKA ŠOLA,POVŠETOVA-GRABLOVIČEVA,TRŽNICA KOSEZE,LIDL BEŽIGRAD,MERCATOR MARKET - CELOVŠKA C. 163,RAKOVNIK,ALEJA - CELOVŠKA CESTA,IKEA,KOPALIŠČE KOLEZIJA,VIŠKO POLJE,KOSEŠKI BAJER,DRAVLJE,ČRNUČE,STUDENEC,POLJE,ZALOG,LIDL - RUDNIK,PRUŠNIKOVA,POVŠETOVA - KAJUHOVA,SOSESKA NOVO BRDO,TEHNOLOŠKI PARK,VOJKOVA - GASILSKA BRIGADA,GERBIČEVA - ŠPORTNI PARK SVOBODA,DOLENJSKA C. - STRELIŠČE,ROŠKA - STRELIŠKA,LEK - VEROVŠKOVA,VOKA - SLOVENČEVA,SUPERNOVA LJUBLJANA - RUDNIK
2022-08-04 23:24:00,6.256310224533081,14.051292393790595,3.9964090779682295,2.9451895270433046,4.388084092097566,10.868839263916016,5.1697845458984375,1.4748018980026245,0.22058408078987846,0.39672390288780557,9.414875944192078,1.0243961911675412,1.0964775085449219,0.0,12.771294534682308,1.5294886827468872,6.709096789360046,3.452540891769389,5.490387405657981,8.935863172219449,12.875738193217735,7.143423669048731,10.581851651031343,3.547785282977286,6.376927722839665,11.695113488322885,1.0520925521850586,1.8524650771868854,3.3330111742713373,16.738066864410484,20.366380761300377,2.0667944698533396,2.6600246131420135,0.0,1.3742268238290607,11.496979355812073,2.7546982765197754,12.380921166804047,10.325343132019043,5.845890702482207,6.871774189412634,18.78005196956631,7.057767748832703,8.122662246227264,8.086040553630523,1.7856498949689221,17.344320675930796,13.26161336926927,12.514246940612793,19.31405258178711,15.279130816459656,6.922553062438965,10.60872712466675,5.46899486687853,4.572655797564069,6.656822681427002,8.514403746416553,6.876460790634155,1.6549838949672215,20.614266230967825,15.27368950843811,0.8436782360076904,0.03774491652619005,0.7401299476623535,2.0169927501233857,6.896355152130127,0.8820266723632812,9.221335186588114,14.08073216803115,10.021085739135742,12.011704921722412,3.9744902522580614,7.345561981201172,3.662309312496956,0.08103203773498535,0.5530405674219891,2.7699062063310684,6.247377337981978,0.011878013610839844,2.211760640144348,0.0,3.209461697057453,8.6219482421875
2022-08-05 00:24:00,26.0,14.684839837338034,5.5519263037701325,2.1849319553155744,3.3495183304458305,26.0,26.0,0.0,1.2845297465280954,2.503465843827458,10.696669247006518,0.8683237637214563,26.0,0.0,9.02156794586767,0.0,26.0,3.990793787201213,6.832647332581636,8.400367831523802,14.245382977537705,8.337645195757876,10.379600707258996,4.0791816638741984,4.8646228604523225,11.558414469452476,26.0,0.2967001873621915,3.7754719891634,15.337000796223526,19.32882699842476,1.8188559855911233,0.0,0.315835731063002,2.066022625418044,26.0,0.0,11.612063924914839,26.0,6.054946683582192,6.07213975258442,18.0078378607322,26.0,0.0,8.01292153608009,3.226144529658114,16.963200754014622,12.801022911882026,0.0,0.0,26.0,26.0,10.167017837853084,5.862509197626482,3.4030327208752196,0.0,8.206113817723011,0.0,2.062276017229066,17.970581672263165,0.0,0.0,0.15451892745264484,26.0,1.927039835056883,0.0,26.0,9.383650488927938,14.742800056741027,0.0,0.0,3.752725734372512,0.0,2.1347182998025076,0.0,0.9382680942999273,2.9499742978188968,6.379228902236273,0.0,0.0,0.7695921954153602,3.584858024878154,0.0
2022-08-08 04:58:00,0.34261345863342285,0.0,0.0,0.4284337003437426,0.017192783123777033,0.0,0.0276641845703125,0.6867636442184448,2.807712698658068,0.6552332524224364,1.323209761375632,1.5966158120810658,0.3617973327636719,0.31527705349718566,4.033895598624518,1.2740007638931274,0.0,18.81383063402424,2.8477535704846533,1.9727749862427768,18.628940702951002,13.612969405639543,16.16022869659281,9.117660018515963,17.79983910396927,7.905053573340198,0.7013120651245117,14.526230854717655,15.367412812248437,16.259668048787248,12.307546742529468,4.088926047608476,10.737562149763107,4.446027531911224,2.949952501254955,0.26665937900543213,8.399816989898682,6.595341679626047,13.483851432800293,6.774951563924532,2.4118676324135335,6.271980320373556,14.91863238811493,5.990473449230194,2.244896232968366,1.1240543731959427,16.265566163053364,3.6323062385576406,19.028849601745605,2.508228302001953,14.039998888969421,1.3268156051635742,15.713434878304636,4.728812870463735,5.21738551538362,0.16712617874145508,16.22132725882885,15.921955823898315,2.053450429727344,17.20143326597523,10.13990044593811,3.8214728832244873,4.2065887872433585,5.705441474914551,5.0150292257446285,2.1014485359191895,1.5266036987304688,15.691974557528292,18.963713148845308,11.17201042175293,15.271592617034912,1.302865983169491,8.892925262451172,9.471150346095527,12.963523149490356,4.968533543195695,8.039603990228924,18.224708498466505,6.102205991744995,6.224833130836487,2.245480250762418,8.469559130213492,0.18601608276367188
2022-08-08 05:58:00,1.40297269821167,0.9196936564998852,0.5923725583404607,1.769956277517987,0.30432619239512304,0.0,0.74810791015625,1.643965244293213,3.452342200900121,1.0230083543057429,1.2541627433890237,1.6875672791004086,0.832763671875,0.7368689414753242,4.131652442329521,1.885654091835022,0.05050492286682129,18.707766591511202,2.9083477223864422,1.6781724033086074,18.048961482145558,13.458772583477387,15.403133378201664,8.900723969881408,17.286134953747784,7.525802085276866,0.9577856063842773,14.306966326034587,14.633738459865786,16.13984358082137,12.276696617391073,4.130586233195514,10.726240128278732,4.604640135353184,3.2022492893604833,0.3970465660095215,8.136877536773682,6.552672281789376,13.294215202331543,6.460877432525262,2.0812025701690544,5.95040024787163,14.754173159599304,5.698820769786835,2.240136501790698,1.3099289278473853,16.003803897916697,3.4265556426878057,18.798624992370605,2.3479652404785156,13.752706408500671,1.4824514389038086,15.573556710074513,4.776670216131576,4.947772524064365,0.08842802047729492,15.845442640850315,15.564289808273315,2.012460619217574,16.40142914064316,9.81934380531311,3.8078010082244873,4.1651517858022205,5.990750312805176,4.896752308318125,2.0172505378723145,1.4287643432617188,15.468692677572914,18.81760881602323,11.12421989440918,15.198106288909912,1.3332696211342265,8.774822235107422,9.066277386576957,12.792685747146606,5.049946292911906,7.841898809278652,17.810752801383728,6.002672910690308,6.179606080055237,2.416846970193206,8.205520921288613,0.22274303436279297
2022-08-11 21:13:00,5.926342248916626,1.2708942722056,7.411930164012444,7.094424829797032,19.218382251609754,10.931339263916016,0.9241485595703125,1.829598307609558,0.3678359411238463,4.314360797954461,4.332525252508039,0.3152458799243,2.4793529510498047,0.45378816183436926,7.003069043011466,2.28128445148468,3.0976797342300415,11.843538976118415,5.506905156502389,10.346799416739175,5.423855767448493,10.266562704015953,5.129882717305051,2.301072555599192,6.632945564431873,6.036894549321505,0.4727306365966797,4.462942475819588,3.174854305548893,14.767527439681457,10.98652029380987,3.9500037471224934,3.8846568763256073,0.25637170165529666,9.451492097659877,3.0023428201675415,2.8847413063049316,11.092538077095895,9.056803703308105,2.2637193978084347,13.017454094968173,4.840666362001736,15.668838381767273,7.421092689037323,7.94805537590471,8.875217921073478,16.310522185002778,7.3338000669326835,5.013941764831543,10.141281127929688,12.244686007499695,3.3117200136184692,5.364234022513304,2.8709248879082665,1.8916228291864763,8.749592304229736,6.315951170264164,5.132674932479858,0.17966996873539687,2.7130037188762364,11.56324028968811,4.282898664474487,1.093836687518586,0.5473833084106445,12.210435178115516,7.983185291290283,1.8350448608398438,5.99202977870909,10.204247347704388,6.05561637878418,8.078782558441162,0.24300234295575707,4.259105682373047,7.417792888708007,12.511542558670044,1.31188410585534,1.739668053951581,6.537234909399793,5.843371152877808,0.5398865938186646,1.183416579311503,0.5696783504878229,4.0407562255859375
2022-08-11 22:13:00,5.2678773403167725,0.9044187372337484,6.82478883045618,6.1310960844221505,18.90207110795241,10.851261138916016,0.8263092041015625,1.5358794927597046,0.2328993708882141,4.166168800287872,4.19625154937802,0.25585136465054326,2.302309036254883,0.24654054663539904,6.8351673055611,2.1711150407791138,2.9194153547286987,12.405996401987162,5.180114030481532,10.440005780084245,5.385405381591722,10.433078898738067,5.065965392329902,2.5155123371159456,6.810487085072337,5.967099760533463,0.3613624572753906,4.566440032809889,3.4654482625134344,14.843139269684338,10.957840786076465,3.9822392695431263,3.924505203962326,0.2887237335673598,9.503011079603954,2.9770513772964478,2.935965061187744,11.134311054012578,9.176810264587402,2.3749226266667858,13.37999831014747,4.927278646355557,15.72924792766571,7.799707114696503,8.070983715125454,8.848157142345862,16.392259223657195,7.448054336672325,4.881922721862793,10.292869567871094,12.290367007255554,3.2656638622283936,5.376625412711762,2.858811279754945,2.0656413187297993,8.936062335968018,6.447809299379751,5.204688787460327,0.23624476802654137,2.695796871017238,11.81885552406311,4.252625226974487,1.0748295404815238,0.6023597717285156,12.295020224636898,8.059349536895752,1.8233261108398438,5.910868660149335,10.201809819367913,6.05122184753418,8.08798360824585,0.1745913090343083,4.202480316162109,7.6547457267521075,12.839003801345825,1.4284038892901545,1.9009493711851009,6.781377061836515,5.850887060165405,0.5482803583145142,1.1052910981410764,0.6285955518063084,4.0778961181640625
2022-08-16 07:10:00,2.6458171010017395,3.2201063408482087,3.04740311157224,4.067741663400977,0.661030653962908,0.7682895660400391,2.9355125427246094,3.280688166618347,1.378828948085244,1.3809719592360712,2.5694558240317544,1.5870442409578278,4.131093978881836,2.6361188033560703,4.167491123452525,5.651134610176086,0.9582043886184692,12.064219594673775,0.01571738191348393,0.9157381252582704,10.346859796689579,6.2432300832912455,4.696859339630738,10.497073112333672,11.56099771560111,3.595437903854258,8.357338905334473,4.910831945388665,10.996318080799117,15.896128832703527,16.187291163621218,4.696332118225184,1.709093064069748,11.09962092068244,0.5425511810320773,3.0656439065933228,9.450293064117432,10.648090079545085,5.711569786071777,7.277496509030213,13.777819523578867,8.683026272836308,15.35289752483368,0.8371931314468384,8.560475334157335,2.837784593956882,1.5862434295758612,7.982384518205323,10.02375316619873,10.579021453857422,5.244834780693054,0.046722412109375,6.765550909115052,8.432321135239583,9.842278241678178,13.113102436065674,3.3715261653026602,8.862778425216675,5.175619118275476,16.435204923309687,4.34253716468811,7.762757062911987,7.060712455933371,2.9544191360473633,6.839639455580116,19.074806690216064,4.415336608886719,3.577663487158399,13.309003985785983,8.667264938354492,7.491746425628662,5.636305373361387,9.269268035888672,14.692689386573988,9.831122636795044,8.34636009818669,12.355939221773594,18.458992554397263,1.6785266399383545,11.914995789527893,3.1970807411747053,4.5155913794257305,5.4573211669921875
2022-08-16 08:10:00,3.843653678894043,4.302857417510911,3.8524350578063804,5.434344281430152,1.2588506310475087,1.3230361938476562,3.7402572631835938,4.100292086601257,1.889528585485263,1.6131235757542202,2.4773495656600764,1.6500661530876,4.529348373413086,3.106755705112994,4.2622099708264685,6.157813191413879,1.1402403116226196,11.721367757688368,0.2975077680304814,0.8242615536278929,9.80348527795515,5.932893327465453,4.693485321196425,10.259909272842725,10.808680303131972,3.3031060276298563,8.325264930725098,4.954668283983629,10.398992706421614,15.475826111126032,15.810771727637386,4.716872770752998,1.7841281592845917,11.299239792464057,0.8392501265136175,3.2865911722183228,9.401709079742432,10.5254072016218,5.696410179138184,7.162052214142479,13.357060604491984,8.449579313783381,15.05937945842743,0.6838608384132385,8.46721184177533,2.9793518438195497,1.3528955236707965,7.9396481006048205,9.798502922058105,10.579498291015625,5.088914752006531,0.15425610542297363,6.362344264770946,8.409174013044698,9.408506516544275,12.968708515167236,3.228966154184122,8.45332407951355,5.346079564999044,15.505770449981966,4.32056450843811,7.404602766036987,7.226984718774095,3.403538703918457,6.5624846341242975,18.637627124786377,4.430961608886719,3.6875854909787016,13.093734685364426,8.69447135925293,7.436967372894287,5.546935845293809,8.928630828857422,14.413644864410662,9.515937089920044,8.47347972631786,12.19410681333485,17.96412420875882,1.5534541606903076,11.653158783912659,3.383943397410432,4.205769386064761,5.4463348388671875
2022-08-18 17:30:00,10.836689710617065,2.9296115439967063,5.842259761001294,8.480694728169308,4.54947275145004,4.948673248291016,15.091873168945312,15.03855311870575,20.68796470994058,5.174254902124222,4.332013986958209,0.4224751974960508,2.8714656829833984,1.0449087376345256,6.9010986534813465,2.999428868293762,4.3385385274887085,3.1058361714679505,7.470235783118262,5.72948894061067,9.802873019581856,9.40963598948527,4.847350134868548,0.3584442236008276,5.344651524650599,12.001017246350752,5.698273658752441,3.7359886481797897,0.926300975518557,11.211382862863797,3.4936483653619637,3.668412854124015,1.9431132972240448,1.9446506850441803,7.215092777063041,7.710999131202698,3.861868381500244,2.7678089503616565,9.833102226257324,1.4022377792134575,7.434111336371369,3.632676385843147,6.289453387260437,6.248199164867401,9.60062596029567,4.508725737017085,8.3455746919723,11.839928151394929,13.115656852722168,14.39852523803711,1.3428748846054077,0.2062605619430542,4.634890560553876,4.754197128831137,2.296141899054821,4.836643695831299,6.902156399907284,9.540291547775269,0.6150197362817987,6.733447063103173,5.00391411781311,5.054367780685425,5.167854887505191,10.402432441711426,2.516906674743174,3.565369129180908,9.941154479980469,8.064584043424075,11.879126372428365,7.919904708862305,13.744340419769287,4.915381363677413,9.834575653076172,7.378410158095976,8.835871934890747,8.655990630706091,0.5145809684926432,7.1716063687115525,6.839400053024292,2.059427857398987,2.529123057207368,1.103176136850938,4.00537109375
2022-08-18 18:27:00,10.530512571334839,3.155735711954062,5.951920864149988,8.118968619320484,4.575904393057899,5.116519927978516,15.116958618164062,15.121721148490906,20.145372868266513,5.140491511720601,4.1542186950022595,0.3520255078886527,3.035360336303711,1.2236939158462872,7.251760906478907,3.027411103248596,4.470857501029968,3.183413584489822,7.415997673071551,6.060830299887626,10.134871149572387,9.38011639974917,4.767296379908202,0.4917856787347452,5.597843830769423,11.933053597815627,5.915047645568848,3.9309655942485886,1.157764115487471,11.450266318467925,3.4380142615887737,3.732733360485869,2.0150661170482635,1.6411708579711077,6.9626204196176085,7.64418089389801,3.9024109840393066,2.719508670611071,9.81909465789795,1.3262262909579623,7.459711708288432,3.6823304403692956,6.25452983379364,6.406081855297089,9.519750387974419,4.324940729376739,8.473677176437805,11.799264887610825,13.308497428894043,14.754100799560547,1.2702101469039917,0.233320951461792,4.757934822299468,4.70448500053877,2.3724113085299194,4.8955159187316895,6.980736157494484,9.54776644706726,0.6058330345531613,6.633591868757565,5.09729790687561,4.8134925365448,5.102839392712687,10.24096393585205,2.468689780734495,3.501638889312744,9.889152526855469,8.12935398517158,11.908429431162117,7.942045211791992,13.722245693206787,4.927125595785408,9.963298797607422,7.51374918890802,8.764132738113403,8.691330080844706,0.6130768791084178,7.128971388389234,6.83960223197937,2.1061559915542603,2.6324998433884863,1.166911685346233,3.99066162109375
2022-08-21 11:07:00,5.003281354904175,6.572696089942403,3.533753103185239,6.132792318404076,4.193643429591463,2.7694740295410156,3.2033233642578125,4.9945772886276245,17.165667219833598,2.820803452469633,1.7320124955773553,1.392916742141041,0.66693115234375,1.1005943215574117,1.529001402284372,2.437123417854309,2.0822705030441284,13.785428374165772,1.6620091921825486,9.077996343402772,12.132004253801693,2.3192797649636856,12.442584932834025,2.1311023239767595,5.430851612542488,0.5190110848597616,1.5565404891967773,1.965392615996877,0.6877860143341944,16.738577570031772,9.844928564418094,3.9628067314941267,6.069166153669357,5.3589749512813825,9.353608928549377,2.5208669900894165,2.7779908180236816,6.938582235972934,10.120020866394043,7.508786229964574,7.854191123639799,15.413936110335364,18.120384097099304,5.470196425914764,5.412435295643526,2.854613926023439,14.461668422465387,3.2633732000436724,15.882609367370605,18.373279571533203,9.226522326469421,1.3788175582885742,0.34467189485798255,15.012117662072024,4.064592060480208,3.886387348175049,15.652488911007065,16.234455823898315,2.4183923660131588,4.951371077711115,6.62354302406311,3.03328013420105,1.8631566061869194,3.6095705032348633,8.586328006324683,8.65863847732544,2.8272018432617188,13.945562366454562,6.033275663197231,9.95234489440918,17.780747890472412,0.5047583754834526,14.007122039794922,19.551656239278174,16.049155473709106,7.313564188884836,6.807205939548096,5.334533607407171,14.50714373588562,4.897837281227112,2.279985247556262,9.817647679414735,0.99755859375
2022-08-21 12:07:00,4.836619138717651,6.565186592250842,3.3100332613929537,5.787804823009619,4.19950424258069,2.9833412170410156,3.0607147216796875,4.6627596616744995,17.0897525858531,2.66551962486428,1.9340401158279588,1.3804595160890827,0.4241509437561035,0.8927283848524747,1.4577776718230957,2.2365390062332153,1.9417675733566284,13.378521523327727,1.7618521385690178,9.111042789198368,11.795689888524961,2.545047577851079,12.447178772651183,2.241056446329123,5.551098534459304,0.9136026343786794,1.5211057662963867,2.088723733947874,0.837254207306341,16.6111125388162,9.990481734057367,3.907929748643173,5.984418839216232,5.406998325214529,9.388995416067171,2.5384985208511353,2.8900513648986816,7.015684869112384,10.182246208190918,7.5382539646514575,7.924843593103322,15.422000720979845,18.081443667411804,5.4970309138298035,5.566065350547074,2.8380908086137255,14.511196076111384,3.3819449902017817,15.673869132995605,18.278064727783203,9.215597033500671,1.2908430099487305,0.5000565592726673,14.917505494256154,4.1205847659069565,3.9335598945617676,15.577528331180154,16.24565577507019,2.567645420188639,5.093169991197623,6.89771294593811,3.311325788497925,1.9352627290876465,3.503842353820801,8.534547826713258,8.66797685623169,2.8855209350585938,13.732067386597452,6.163766172066916,9.94148063659668,17.754075527191162,0.5441841819235732,13.818889617919922,19.515241735864297,15.822226762771606,7.224327157148032,6.778214969985367,5.694700849882818,14.42743182182312,4.968973755836487,2.089208554835466,9.699719343940998,1.0198516845703125
2022-08-24 15:09:00,12.516897916793823,15.777250851598675,14.747103723348513,21.76119690617536,16.996282274396115,7.779483795166016,4.4138336181640625,11.405099749565125,6.215487797742838,7.501666103900929,2.3384965492756775,0.16263946790912076,9.797529220581055,12.431339933462707,3.4368770307648804,1.57682204246521,3.502154231071472,1.5898366686723622,5.690000069623279,4.067505226373442,3.010647511946636,3.1539249265703178,5.481400605515396,0.8538409722506215,5.780045904012672,3.2637583159190817,1.0233392715454102,6.507605932368956,3.4470119497255745,12.552368885200933,3.8010368596388346,6.6054866899731515,3.3766307532787323,15.446408795373042,15.668733856625412,7.919708847999573,3.2530884742736816,5.465305163067019,1.7743024826049805,2.109802396155919,4.305241480494261,5.278104408136214,6.465675234794617,3.3440558314323425,9.109377519897084,7.894503571935847,6.074253373348899,8.707918298942861,8.19391918182373,12.391651153564453,15.998006701469421,11.652560234069824,4.088880535431443,0.924085243016847,3.831860330286693,7.958347797393799,9.465949272363115,1.7473530769348145,7.39946671624403,5.589730042108776,8.24854302406311,8.251282453536987,3.913269580223182,3.135037422180176,2.4541563851452723,2.439270496368408,0.39312744140625,12.067906991331013,13.319876591834548,7.37727165222168,10.130479335784912,1.0776519837273795,2.1145591735839844,3.962525148650011,0.3845512866973877,7.10885199728836,1.865733705326479,11.74722995380919,5.011950254440308,1.2392412424087524,4.574334808402287,0.30053425424787106,3.663360595703125
